codigo_ibge,anomes_s,qtd_familias_beneficiarias_bolsa_familia_s,valor_repassado_bolsa_familia_s,pbf_vlr_medio_benef_f
220410,202406,856,585370.0,683.84
220415,202406,579,381844.0,659.49
220420,202406,1160,777706.0,670.44
220430,202406,2344,1547949.0,660.39
220435,202406,1593,1060539.0,665.75
220440,202406,2471,1769721.0,716.2
220450,202406,1924,1349335.0,701.32
220455,202406,1383,971530.0,702.48
220460,202406,807,551386.0,683.25
220465,202406,2039,1428511.0,700.94
220470,202406,2664,1813000.0,680.56
220480,202406,1654,1136580.0,687.17
220490,202406,1689,1181798.0,699.7
220500,202406,2389,1567133.0,655.98
220510,202406,1920,1305444.0,679.92
220515,202406,1579,1050769.0,665.46
220520,202406,3842,2566693.0,668.06
220525,202406,1064,731680.0,688.32
220527,202406,1263,851464.0,674.16
220530,202406,1068,722923.0,676.89
220535,202406,649,432287.0,666.08
220540,202406,2771,1926745.0,695.32
220545,202406,1374,954904.0,694.98
220550,202406,6747,4701823.0,697.08
220551,202406,1187,797981.0,672.27
220552,202406,1079,755358.0,700.05
220553,202406,1626,1095661.0,673.84
220554,202406,615,425565.0,691.98
220555,202406,2580,1840684.0,713.44
220556,202406,923,612922.0,664.05
220557,202406,1299,885640.0,681.79
220558,202406,1017,709241.0,697.39
220559,202406,1326,901019.0,679.5
220560,202406,1377,929383.0,674.93
220570,202406,6170,4281056.0,693.85
220580,202406,5617,3884787.0,691.74
220585,202406,1589,1103949.0,694.74
220590,202406,1158,774902.0,669.17
220595,202406,2143,1497678.0,698.87
220600,202406,1190,799890.0,672.18
220605,202406,1050,695333.0,662.22
220610,202406,2738,1912990.0,698.94
220620,202406,8149,5763809.0,707.3
220630,202406,222,147749.0,665.54
220635,202406,1475,999540.0,677.65
220640,202406,1763,1201439.0,681.86
220650,202406,1953,1315900.0,674.13
220660,202406,1977,1455189.0,736.06
220665,202406,1168,816364.0,698.94
220667,202406,1313,908380.0,691.84
220669,202406,1537,1076188.0,700.64
220670,202406,1644,1125491.0,684.61
220672,202406,2265,1579745.0,697.46
220675,202406,1041,699145.0,671.61
220680,202406,2700,1885567.0,699.13
220690,202406,1083,724430.0,668.91
220695,202406,749,506691.0,676.49
220700,202406,8757,5836443.0,666.56
220710,202406,556,392691.0,706.28
220720,202406,1830,1207252.0,659.7
220730,202406,1013,690180.0,681.32
220735,202406,650,419971.0,646.11
220740,202406,914,632809.0,692.35
220750,202406,3663,2534712.0,692.17
220755,202406,1111,736596.0,663.0
220760,202406,2829,1989076.0,703.1
220770,202406,19346,13303212.0,687.72
220775,202406,1330,889319.0,668.66
220777,202406,981,647968.0,660.52
220779,202406,1002,680515.0,679.16
220780,202406,4638,3182103.0,686.09
220785,202406,1278,854913.0,669.47
220790,202406,9207,6305728.0,685.03
220793,202406,752,512137.0,681.03
220795,202406,1162,778716.0,670.15
220800,202406,13169,8700444.0,660.68
220810,202406,2353,1590742.0,676.05
220820,202406,4640,3147412.0,678.32
220830,202406,5872,4003770.0,681.84
220840,202406,10266,7060127.0,687.85
220850,202406,2763,2051062.0,742.33
220855,202406,720,503426.0,699.2
220860,202406,956,648926.0,678.79
220865,202406,1526,1013231.0,663.98
220870,202406,2294,1593837.0,694.79
220880,202406,5433,3665747.0,674.72
220885,202406,1122,794012.0,707.68
220887,202406,1338,891234.0,666.09
220890,202406,1084,755592.0,697.04
220900,202406,1665,1124733.0,677.96
220910,202406,1325,886457.0,669.02
220915,202406,548,374033.0,682.54
220920,202406,1268,884090.0,697.23
220930,202406,1555,1057563.0,680.1
220935,202406,656,442301.0,674.24
220937,202406,1048,706027.0,674.33
220940,202406,1338,888742.0,664.23
220945,202406,326,232844.0,714.25
220950,202406,790,519688.0,657.83
220955,202406,1182,790643.0,668.9
220960,202406,416,278563.0,669.62
220965,202406,1491,1016982.0,682.54
220970,202406,1456,973266.0,668.45
220975,202406,610,422323.0,692.33
220980,202406,1079,748595.0,693.79
220985,202406,1053,705820.0,670.29
220987,202406,1260,889135.0,706.22
220990,202406,1280,872149.0,681.37
220995,202406,1054,714233.0,677.64
220997,202406,2008,1408741.0,701.56
221000,202406,3826,2588297.0,676.5
221005,202406,1267,854283.0,674.26
221010,202406,754,505359.0,670.24
221020,202406,1230,830416.0,675.68
221030,202406,1332,885308.0,664.65
221035,202406,1107,735016.0,663.97
221037,202406,453,304235.0,671.6
221038,202406,345,230752.0,668.85
221039,202406,561,391406.0,697.69
221040,202406,3403,2280636.0,670.38
221050,202406,3661,2510161.0,685.84
221060,202406,7231,4875510.0,674.25
221062,202406,995,703475.0,707.01
221063,202406,905,618072.0,682.95
221065,202406,2278,1524342.0,669.16
221070,202406,2352,1644481.0,699.18
221080,202406,2543,1725888.0,678.68
221090,202406,1018,694827.0,683.21
221093,202406,1345,893232.0,664.61
221095,202406,689,468151.0,679.46
221097,202406,514,343331.0,667.96
221100,202406,103124,70371079.0,682.44
221110,202406,10130,7089496.0,699.85
221120,202406,4022,2855527.0,710.51
221130,202406,3438,2292669.0,667.06
221135,202406,1552,1054140.0,679.21
221140,202406,1222,803013.0,657.13
221150,202406,658,445572.0,677.16
221160,202406,558,361487.0,647.83
221170,202406,1071,705133.0,658.39
230010,202406,2047,1390338.0,679.87
230015,202406,2892,2013431.0,696.69
230020,202406,13511,9351912.0,692.53
230030,202406,8896,5929297.0,666.74
230040,202406,3279,2210067.0,674.01
230050,202406,1377,922235.0,670.23
230060,202406,1707,1161851.0,681.44
230070,202406,2848,1903884.0,668.73
230075,202406,8731,6249538.0,717.51
230080,202406,2153,1433861.0,665.98
230090,202406,3442,2315743.0,672.79
230100,202406,15354,10319646.0,672.51
230110,202406,9652,6445541.0,668.28
230120,202406,5554,3741562.0,674.03
230125,202406,2461,1637023.0,665.19
230130,202406,4076,2843070.0,698.37
230140,202406,2519,1686055.0,669.34
230150,202406,998,685935.0,687.31
230160,202406,5225,3470855.0,664.41
230170,202406,4391,2920448.0,665.1
230180,202406,1176,792941.0,674.27
230185,202406,3192,2192091.0,687.18
230190,202406,9309,6410280.0,689.2
230195,202406,4732,3262915.0,690.13
230200,202406,3750,2546985.0,679.38
230205,202406,3724,2561671.0,688.07
230210,202406,7651,5201617.0,679.86
230220,202406,11889,7949313.0,668.91
230230,202406,5947,4049786.0,681.09
230240,202406,9787,6574358.0,672.02
230250,202406,7613,5120105.0,672.55
230260,202406,11133,7659675.0,688.2
230270,202406,4137,2834143.0,685.07
230280,202406,15690,10605079.0,676.13
230290,202406,3802,2610361.0,686.58
230300,202406,4356,3003833.0,689.59
230310,202406,3326,2237713.0,672.79
230320,202406,5751,3979032.0,692.01
230330,202406,3211,2149860.0,671.41
230340,202406,2896,1981177.0,684.58
230350,202406,14336,9585106.0,668.88
230360,202406,1950,1343518.0,688.98
230365,202406,2709,1803871.0,665.88
230370,202406,64659,43629333.0,674.8
230380,202406,4239,2831218.0,668.06
230390,202406,2608,1824896.0,699.73
230393,202406,2499,1721455.0,688.86
230395,202406,4034,2724597.0,675.41
230400,202406,4753,3208214.0,674.99
230410,202406,10225,7049666.0,689.45
230420,202406,20933,14134832.0,675.37
230423,202406,3525,2377357.0,674.62
230425,202406,5379,3733360.0,694.32
230426,202406,1665,1097065.0,659.29
230427,202406,1028,694956.0,676.03
230428,202406,7266,4795078.0,661.12
230430,202406,3456,2343415.0,678.07
230435,202406,3731,2496345.0,669.26
230440,202406,329420,218405788.0,663.4
230445,202406,2875,1909048.0,664.02
230450,202406,2882,1964834.0,682.47
230460,202406,1705,1191742.0,698.97
230465,202406,2977,2038515.0,684.75
230470,202406,9926,6946687.0,700.06
230480,202406,1090,736479.0,675.67
230490,202406,1797,1178759.0,656.32
230495,202406,4399,3003718.0,682.82
230500,202406,7842,5634057.0,718.81
230510,202406,980,663714.0,677.26
230520,202406,3447,2367841.0,687.13
230523,202406,7860,5226735.0,665.32
230526,202406,2749,1932096.0,702.84
230530,202406,3919,2833124.0,722.92
230533,202406,3456,2244379.0,649.6
230535,202406,3330,2209355.0,663.47
230540,202406,12147,8259356.0,680.06
230550,202406,15112,10306695.0,682.29
230560,202406,4979,3372762.0,677.53
230565,202406,2203,1526899.0,693.41
230570,202406,2383,1619025.0,679.41
230580,202406,9740,6690972.0,686.96
230590,202406,7252,4987013.0,687.67
230600,202406,2437,1668702.0,684.74
230610,202406,5720,3988749.0,697.58
230620,202406,1346,895027.0,664.95
230625,202406,7790,5353206.0,687.19
230630,202406,8686,5894578.0,678.94
230640,202406,23024,16133080.0,702.84
230650,202406,4178,2842574.0,680.69
230655,202406,9571,6823404.0,712.92
230660,202406,4738,3255587.0,687.12
230670,202406,3756,2524235.0,672.23
230680,202406,1895,1278066.0,674.44
230690,202406,4612,3080615.0,669.84
230700,202406,7743,5043857.0,651.41
230710,202406,5346,3658411.0,684.33
230720,202406,1269,852248.0,671.59
230725,202406,3878,2694714.0,695.23
230730,202406,35150,24200047.0,688.48
230740,202406,4531,3070657.0,677.85
230750,202406,5787,3889143.0,672.16
230760,202406,8602,5707911.0,663.63
230763,202406,3470,2360470.0,680.25
230765,202406,34919,23465939.0,672.51
230770,202406,20209,13438079.0,665.42
230780,202406,5444,3946720.0,725.1
230790,202406,2603,1790235.0,688.29
230800,202406,6768,4567699.0,674.9
230810,202406,8462,5810427.0,686.97
230820,202406,2309,1588851.0,688.11
230830,202406,5452,3666921.0,672.58
230835,202406,2773,1880953.0,678.8
230837,202406,3667,2530411.0,690.05
230840,202406,7597,5343420.0,703.36
230850,202406,7731,5233116.0,676.9
230860,202406,4593,3105278.0,676.09
230870,202406,12382,8133060.0,659.24
230880,202406,1629,1123803.0,691.57
230890,202406,3749,2643758.0,705.38
230900,202406,2327,1564367.0,672.56
230910,202406,2610,1819451.0,697.11
230920,202406,3284,2294018.0,698.54
230930,202406,4623,3165264.0,684.68
230940,202406,6956,4641843.0,667.31
230945,202406,4963,3325713.0,670.1
230950,202406,5210,3442990.0,660.97
230960,202406,8335,5628897.0,675.41
230970,202406,11675,7893217.0,676.48
230980,202406,2427,1643561.0,677.2
230990,202406,1236,855436.0,692.1
231000,202406,1998,1337427.0,669.38
231010,202406,2476,1628477.0,657.7
231020,202406,7184,4923502.0,685.44
231025,202406,6938,4756943.0,685.73
231030,202406,4631,3189196.0,688.81
231040,202406,2504,1715487.0,685.1
231050,202406,8433,5639938.0,669.03
231060,202406,2135,1530601.0,716.91
231070,202406,6209,4287490.0,690.64
231080,202406,2445,1687615.0,690.23
231085,202406,4629,3097005.0,669.04
231090,202406,2673,1761209.0,659.38
231095,202406,1432,994549.0,694.52
231100,202406,2216,1531360.0,691.05
231110,202406,3089,2090433.0,676.95
231120,202406,1780,1234078.0,693.3
231123,202406,1228,810839.0,660.29
231126,202406,4024,2835753.0,704.89
231130,202406,17842,12010253.0,673.22
231135,202406,3007,2020816.0,672.26
231140,202406,13182,8902037.0,675.63
231150,202406,2808,1826289.0,650.39
231160,202406,5374,3690794.0,686.79
231170,202406,3215,2247372.0,699.46
231180,202406,9873,6574073.0,666.07
231190,202406,2926,1985182.0,678.46
231195,202406,3603,2574433.0,714.92
231200,202406,6934,4777894.0,689.15
231210,202406,3640,2531921.0,695.58
231220,202406,8702,5816749.0,668.67
231230,202406,7796,5498273.0,705.54
231240,202406,8676,5902304.0,680.85
231250,202406,1043,674884.0,647.06
231260,202406,2401,1621988.0,675.55
231270,202406,4201,2839021.0,675.8
231280,202406,1419,988054.0,696.3
231290,202406,23210,15661313.0,674.97
231300,202406,2507,1668926.0,665.97
231310,202406,5637,3720166.0,660.07
231320,202406,4667,3212813.0,688.41
231325,202406,1496,1011668.0,676.25
231330,202406,8370,5716364.0,683.29
231335,202406,4347,3028301.0,696.64
231340,202406,14615,10319089.0,706.06
231350,202406,14038,9736016.0,693.94
231355,202406,3757,2630898.0,700.27
231360,202406,6478,4519820.0,698.04
231370,202406,1371,925030.0,675.2
231375,202406,3544,2506524.0,707.26
231380,202406,4996,3480784.0,696.71
231390,202406,2686,1824382.0,679.22
231395,202406,3215,2242550.0,697.96
231400,202406,7757,5121458.0,660.49
231410,202406,14297,9961631.0,696.76
240010,202406,1287,838478.0,652.0
240020,202406,9649,6452858.0,668.76
240030,202406,3242,2125717.0,655.68
240040,202406,495,333826.0,677.13
240050,202406,2286,1512653.0,661.7
240060,202406,1027,672621.0,654.94
240070,202406,1920,1282551.0,669.39
240080,202406,1783,1183816.0,663.95
240090,202406,1747,1134376.0,649.33
240100,202406,7286,4691941.0,644.06
240110,202406,3679,2425810.0,659.37
240120,202406,2447,1661280.0,680.02
240130,202406,2990,1945190.0,650.57
240140,202406,1266,844084.0,666.73
240145,202406,5023,3333851.0,663.85
240150,202406,780,507943.0,651.21
240160,202406,1079,737483.0,683.49
240165,202406,674,452553.0,671.44
240170,202406,1963,1328514.0,676.78
240180,202406,1953,1337136.0,684.66
240185,202406,1337,908039.0,680.18
240190,202406,845,581166.0,687.77
240200,202406,7923,5192554.0,655.38
240210,202406,2515,1647080.0,654.9
240220,202406,6061,4223446.0,697.05
240230,202406,3818,2521928.0,660.54
240240,202406,758,502478.0,662.9
240250,202406,2166,1442181.0,666.13
240260,202406,11300,7992053.0,707.32
240270,202406,1582,1080719.0,683.13
240280,202406,1034,694923.0,672.07
240290,202406,762,490810.0,644.11
240300,202406,1207,810279.0,671.32
240310,202406,5019,3318140.0,661.64
240320,202406,1097,726967.0,662.69
240325,202406,23066,15587252.0,676.62
240330,202406,1069,727803.0,681.46
240340,202406,1314,871208.0,663.02
240350,202406,2241,1507464.0,672.67
240360,202406,8448,5810332.0,687.94
240370,202406,1359,864022.0,635.78
240375,202406,599,383766.0,640.68
240380,202406,1477,989473.0,669.92
240390,202406,446,284332.0,637.52
240400,202406,830,543960.0,655.37
240410,202406,342,226954.0,663.61
240420,202406,4224,2953003.0,700.93
240430,202406,2342,1545660.0,659.97
240440,202406,1948,1298050.0,666.35
240450,202406,2574,1726904.0,671.16
240460,202406,2723,1839865.0,675.68
240470,202406,2053,1358151.0,661.54
240480,202406,207,141342.0,682.81
240485,202406,1245,828223.0,665.24
240490,202406,1150,759154.0,660.13
240500,202406,1722,1166125.0,677.59
240510,202406,1307,905866.0,693.09
240520,202406,1135,761085.0,671.15
240530,202406,1883,1283877.0,681.83
240540,202406,1855,1238337.0,667.57
240550,202406,670,458062.0,683.67
240560,202406,3065,2063452.0,673.23
240570,202406,1044,666266.0,638.8
240580,202406,6740,4708649.0,698.92
240590,202406,602,387323.0,644.46
240600,202406,1067,701637.0,657.58
240610,202406,3288,2088543.0,635.2
240615,202406,829,560739.0,676.4
240620,202406,1493,1024073.0,685.92
240630,202406,1862,1248998.0,670.78
240640,202406,562,393799.0,700.71
240650,202406,2731,1858232.0,680.67
240660,202406,3131,2053923.0,656.0
240670,202406,1577,1056175.0,669.74
240680,202406,967,651174.0,673.4
240690,202406,846,553423.0,654.16
240700,202406,1615,1104210.0,684.14
240710,202406,13672,9100504.0,665.68
240720,202406,3482,2311746.0,664.49
240725,202406,674,461830.0,685.21
240730,202406,1558,1034814.0,664.19
240740,202406,1255,833466.0,664.12
240750,202406,1822,1269806.0,697.31
240760,202406,947,635612.0,671.89
240770,202406,2604,1790744.0,687.69
240780,202406,3709,2531923.0,683.01
240790,202406,571,378924.0,664.78
240800,202406,32282,20997164.0,650.49
240810,202406,79017,53601671.0,678.48
240820,202406,4836,3355985.0,694.1
240830,202406,6657,4544124.0,682.61
240840,202406,677,436542.0,644.82
240850,202406,694,459697.0,662.39
240860,202406,1123,747154.0,665.32
240870,202406,639,429144.0,671.59
240880,202406,1051,722228.0,687.18
240890,202406,3347,2211241.0,660.86
240895,202406,2496,1763419.0,706.5
240910,202406,2531,1690533.0,667.93
240920,202406,648,440681.0,680.06
240930,202406,2273,1494394.0,657.45
240933,202406,1207,828564.0,686.47
240940,202406,4375,2880238.0,658.34
240950,202406,855,569430.0,666.78
240960,202406,542,366072.0,675.41
240970,202406,1393,927766.0,666.02
240980,202406,3353,2314837.0,690.38
240990,202406,2242,1485108.0,662.7
241000,202406,727,475721.0,654.36
241010,202406,2625,1777513.0,677.15
241020,202406,1380,903089.0,654.89
241025,202406,1106,735911.0,665.38
241030,202406,1928,1344310.0,697.26
241040,202406,1717,1218558.0,709.7
241050,202406,941,626754.0,666.05
241060,202406,553,359065.0,649.3
241070,202406,532,353305.0,664.11
241080,202406,685,451270.0,658.79
241090,202406,1464,995635.0,680.08
241100,202406,691,465810.0,674.11
241105,202406,766,503956.0,657.91
241110,202406,517,340600.0,660.08
241120,202406,5946,4060537.0,682.9
241140,202406,2034,1346065.0,661.78
241142,202406,352,224333.0,637.31
241150,202406,4661,3135022.0,672.9
241160,202406,531,354061.0,666.78
241170,202406,1013,675666.0,667.0
241180,202406,534,353080.0,661.2
241190,202406,730,473688.0,648.89
241200,202406,17459,11743403.0,672.7
241210,202406,930,615310.0,661.62
241220,202406,7424,5136781.0,692.48
241230,202406,2372,1595349.0,672.86
241240,202406,439,292386.0,666.03
241250,202406,4629,3129420.0,676.05
241255,202406,2017,1376260.0,682.33
241260,202406,3392,2212562.0,652.29
241270,202406,1121,753875.0,672.5
241280,202406,2070,1354481.0,654.34
241290,202406,2077,1378193.0,663.55
241300,202406,1056,699951.0,662.83
241310,202406,1577,1067941.0,677.2
241320,202406,624,428180.0,686.19
241330,202406,1351,915588.0,677.71
241335,202406,2901,1953881.0,673.52
241340,202406,990,655201.0,661.82
241350,202406,1622,1076289.0,663.56
241355,202406,949,635616.0,669.77
241360,202406,1230,805510.0,655.42
241370,202406,922,617138.0,669.35
241380,202406,457,308415.0,674.87
241390,202406,2222,1507844.0,678.6
241400,202406,2988,2008816.0,672.29
241410,202406,1835,1233859.0,672.4
241415,202406,1315,885773.0,673.59
241420,202406,2309,1613557.0,700.33
241430,202406,365,236932.0,649.13
241440,202406,7169,4949624.0,690.81
241445,202406,1086,721202.0,664.7
241450,202406,2277,1476463.0,648.42
241460,202406,2485,1608206.0,647.17
241470,202406,1126,762216.0,676.92
241475,202406,740,497062.0,671.71
241480,202406,1989,1377065.0,692.34
241490,202406,461,303421.0,658.18
241500,202406,669,450728.0,674.74
250010,202406,1876,1285052.0,685.0
250020,202406,1015,681333.0,671.26
250030,202406,5437,3784287.0,696.02
250040,202406,3400,2378506.0,700.18
250050,202406,3058,2133975.0,697.83
250053,202406,1010,694210.0,690.07
250057,202406,675,485136.0,718.72
250060,202406,4401,3012757.0,684.56
250070,202406,3132,2062112.0,658.4
250073,202406,562,384240.0,684.92
250077,202406,1849,1253004.0,677.67
250080,202406,4816,3269581.0,678.9
250090,202406,3026,2071596.0,684.6
250100,202406,2994,2071283.0,691.81
250110,202406,3989,2739624.0,686.79
250115,202406,473,329409.0,696.42
250120,202406,1483,1020814.0,688.34
250130,202406,4642,3152602.0,679.15
250135,202406,1077,738677.0,685.87
250140,202406,2101,1502205.0,715.0
250150,202406,4012,2748666.0,685.11
